gene_id	accession_number	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN399235_c0_g6	ABL60988	0	6	7	7	0	0	0	5	14	9	13	0	0	0	0	0	5	0	0	0	0
TRINITY_DN392502_c3_g4	ABL85455	129	129	207	545	134	111	94	149	142	291	247	253	128	247	364	307	262	230	168	310	380
TRINITY_DN394684_c4_g7	ABL85460	23	132	32	73	351	1827	305	13	156	27	823	4150	1537	599	24	26	45	15	534	732	909
TRINITY_DN387238_c5_g6	ABM53543	5595	4445	6137	3018	4860	1882	6118	6506	4850	6205	3074	1189	360	4218	4106	6174	4696	3160	4135	532	106
TRINITY_DN381639_c3_g1	ABM53544	0	5	0	0	7	8	10	0	7	0	16	0	10	6	0	0	0	0	0	16	21
TRINITY_DN378683_c5_g7	ABM53545	0	57	0	0	46	105	84	0	142	7	41	78	149	80	0	0	0	0	34	147	48
TRINITY_DN389987_c14_g4	ABO26687	30	12	33	36	30	0	0	24	8	17	0	10	0	16	9	114	27	196	16	0	0
TRINITY_DN398402_c3_g4	ABO47874	18	38	103	15	17	27	38	28	32	67	32	25	24	38	18	0	39	12	6	0	0
TRINITY_DN382077_c6_g1	ABO47887	0	0	6	0	6	0	6	0	0	0	6	6	6	0	0	0	0	0	0	0	0
TRINITY_DN394991_c1_g1	ABO47906	6	6	24	25	10	0	7	8	9	9	9	0	0	8	0	0	0	0	0	0	0
TRINITY_DN381476_c0_g3	ABP91180	0	0	0	0	0	7	0	0	0	0	0	5	10	0	0	0	0	0	0	8	5
TRINITY_DN399873_c3_g1	ABR15096	0	0	0	0	0	0	6	0	0	22	0	5	0	9	9	0	0	0	0	0	0
TRINITY_DN391579_c1_g2	ABR15108	0	0	45	14	0	18	0	0	0	84	16	38	0	33	130	35	50	85	0	0	0
TRINITY_DN388120_c6_g5	ABR23416	250	524	353	1589	1480	2439	1044	205	610	423	1684	4468	3334	2972	1323	1061	752	1310	1192	2062	3515
TRINITY_DN380630_c3_g4	ABR26094	0	52	0	0	0	0	0	0	61	0	60	218	0	0	0	0	0	0	102	27	32
TRINITY_DN381433_c5_g1	ABR26094	5	20	0	0	11	31	16	0	34	0	34	8	61	15	5	0	0	0	6	51	63
TRINITY_DN383709_c4_g5	ABR26094	0	69	0	0	180	200	172	0	106	0	181	798	334	253	11	7	0	5	61	203	108
TRINITY_DN388491_c0_g2	ABR26094	13	12	5	0	7	0	11	0	23	6	0	0	0	0	8	0	0	8	22	297	54
TRINITY_DN392154_c4_g3	ABR26094	18	216	14	7	250	622	274	0	204	0	413	515	541	285	0	7	0	6	105	804	214
TRINITY_DN394030_c4_g7	ABR26094	5	36	5	0	15	304	17	0	32	0	34	426	333	22	0	10	5	0	143	95	50
TRINITY_DN391522_c0_g1	ABR53887	0	7	0	0	22	6	7	0	13	0	45	22	9	19	0	0	0	0	0	27	12
TRINITY_DN352160_c0_g1	ABU52986	21	6	10	7	6	8	13	9	9	5	0	0	0	0	0	5	0	10	5	0	0
TRINITY_DN386637_c2_g2	ABU52986	0	0	5	12	0	0	0	0	0	0	0	0	6	0	14	11	5	6	0	0	0
TRINITY_DN401054_c1_g1	ABV27243	0	54	0	0	0	64	0	0	41	0	39	31	102	0	0	0	0	0	33	0	0
TRINITY_DN369731_c10_g1	ABV27412	0	0	0	0	0	13	0	0	0	0	5	32	8	0	0	0	0	0	7	0	0
TRINITY_DN380439_c0_g1	ABV44819	18	0	33	17	11	8	0	11	11	81	33	24	18	35	95	27	44	41	9	26	6
TRINITY_DN380833_c0_g1	ABV72538	5	0	0	15	0	0	12	0	6	6	7	0	0	0	0	6	0	0	0	0	0
TRINITY_DN396308_c0_g3	ABV72565	0	0	8	0	0	6	0	0	5	0	0	0	6	0	29	16	0	0	0	0	0
TRINITY_DN380583_c4_g11	ABW23146	28	15	20	66	37	7	29	56	24	39	10	10	0	18	13	344	27	265	37	0	0
TRINITY_DN377042_c4_g1	ABW23157	28	0	10	23	19	0	10	26	12	9	7	0	0	26	26	107	15	176	8	0	0
TRINITY_DN375917_c3_g11	ABW23164	31	13	7	29	6	11	16	26	32	35	5	12	0	29	5	158	35	193	20	0	0
TRINITY_DN382449_c0_g1	ABW23173	0	6	0	0	0	0	12	0	0	8	0	5	0	0	0	10	0	25	0	0	0
TRINITY_DN384576_c2_g12	ABW23174	0	13	0	21	11	0	8	5	9	11	0	0	0	0	0	86	0	137	13	0	0
TRINITY_DN365696_c0_g1	ABW23177	0	0	0	15	0	0	0	0	0	0	0	5	0	5	0	51	0	62	0	0	0
TRINITY_DN382673_c4_g7	ABW23191	0	11	7	0	0	0	0	0	10	8	0	0	0	0	0	16	9	9	5	0	0
TRINITY_DN381453_c4_g1	ABW23194	13	10	14	24	23	0	23	18	8	15	9	8	0	19	7	116	14	263	10	0	0
TRINITY_DN385775_c5_g3	ABW23195	5	0	6	0	0	0	0	5	8	10	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN391812_c3_g4	ABW23196	0	0	6	5	8	0	5	0	13	0	0	0	0	0	0	40	0	9	6	0	0
TRINITY_DN375912_c0_g2	ABW23199	26	31	37	58	6	5	26	60	30	32	13	10	0	40	11	232	11	358	26	0	0
TRINITY_DN383067_c5_g4	ABW23205	5	11	0	5	5	0	18	14	0	24	7	0	0	6	8	69	15	260	0	0	0
TRINITY_DN367189_c0_g2	ABW23210	28	19	19	13	7	8	0	40	14	34	14	8	0	24	9	134	15	211	15	0	5
TRINITY_DN390330_c5_g4	ABW23216	0	0	0	52	6	0	0	6	0	20	0	0	0	0	0	164	0	215	0	0	0
TRINITY_DN373225_c0_g1	ABW23219	27	21	29	10	17	7	12	29	36	21	16	0	0	36	7	110	26	90	17	0	0
TRINITY_DN379975_c1_g7	ABW23221	14	14	19	34	17	12	17	33	32	30	18	10	0	15	10	112	26	213	6	0	6
TRINITY_DN375062_c0_g1	ABW23225	13	13	9	32	0	6	14	15	8	14	5	5	0	16	6	140	20	245	0	0	0
TRINITY_DN360721_c0_g1	ABW23235	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	76	8	73	0	0	0
TRINITY_DN401160_c1_g1	ABW82155	201	165	461	1605	342	400	232	155	234	287	454	626	361	565	312	732	275	342	432	842	719
TRINITY_DN368848_c0_g1	ABW90360	22	21	15	26	22	8	34	34	23	36	26	14	0	14	8	105	14	164	27	0	0
TRINITY_DN375361_c0_g2	ABW90367	16	27	12	51	9	9	5	18	36	33	14	0	0	22	14	165	15	137	15	0	0
TRINITY_DN522683_c0_g1	ABW90391	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	16	8	0	0	5	0
TRINITY_DN379079_c0_g14	ABW90411	0	0	0	7	10	0	0	10	9	0	7	0	0	0	0	63	7	23	0	0	0
TRINITY_DN392208_c8_g1	ABW90411	0	6	0	0	0	0	0	8	0	0	0	10	0	0	0	35	7	0	0	24	0
TRINITY_DN381522_c7_g2	ABX10643	0	0	0	0	0	19	0	0	5	0	6	20	19	0	0	0	0	0	0	0	0
TRINITY_DN458817_c0_g1	ABX12117	0	15	5	0	0	13	0	0	5	0	0	0	29	0	0	0	0	0	0	5	0
TRINITY_DN380897_c10_g5	ABX12626	0	9	0	7	0	79	9	0	23	0	0	11	114	0	0	0	0	0	0	9	0
TRINITY_DN396372_c3_g7	ABX13398	0	0	0	0	0	82	0	0	0	0	27	82	139	0	0	0	0	0	6	0	0
TRINITY_DN376946_c2_g2	ABX44799	5	0	0	23	14	0	12	24	22	5	0	7	0	7	17	189	0	151	11	0	0
TRINITY_DN391826_c0_g2	ABX80194	0	0	0	5	0	10	0	13	0	10	15	5	0	0	0	0	9	0	0	0	0
TRINITY_DN392594_c4_g1	ABZ06272	0	0	0	0	0	44	0	0	0	0	7	62	55	0	0	0	0	0	42	0	0
TRINITY_DN392485_c3_g1	ABZ06277	6	0	0	0	0	143	6	0	0	0	72	86	369	0	0	0	0	0	9	0	6
TRINITY_DN381826_c6_g1	ABZ06278	0	0	0	0	0	158	0	0	0	0	41	45	287	0	0	0	0	0	10	0	0
TRINITY_DN382114_c2_g3	ABZ06280	0	0	0	0	0	27	0	0	0	0	7	13	43	0	0	0	0	0	11	0	0
TRINITY_DN398558_c4_g6	ABZ06286	0	0	0	0	0	11	0	0	0	0	0	111	21	0	0	0	0	0	31	0	5
TRINITY_DN401247_c0_g3	ABZ06286	0	0	0	0	0	30	0	0	0	0	17	18	67	0	0	0	0	0	12	0	0
TRINITY_DN399656_c6_g1	ABZ06294	0	0	0	0	0	251	0	0	0	0	66	171	397	0	0	0	0	0	18	0	0
TRINITY_DN384551_c5_g6	ABZ06428	0	0	0	0	0	5	0	0	0	0	12	13	18	0	0	0	0	0	5	0	5
TRINITY_DN352533_c0_g1	ABZ06439	0	0	0	0	0	7	0	0	0	0	0	24	12	0	0	0	0	0	7	0	6
TRINITY_DN381816_c4_g1	ABZ06439	0	5	0	0	7	37	5	0	0	0	7	22	59	7	0	0	0	0	0	19	30
TRINITY_DN387781_c3_g2	ABZ06440	0	0	0	0	20	101	12	0	0	0	57	220	191	0	0	0	0	0	115	7	53
TRINITY_DN385029_c6_g2	ABZ06484	0	0	0	0	0	8	0	0	5	0	11	69	17	0	0	0	0	0	10	0	5
TRINITY_DN379131_c7_g1	ABZ06486	0	0	0	0	0	6	0	0	0	0	10	34	9	0	0	0	0	0	10	0	0
TRINITY_DN379296_c10_g1	ABZ06486	0	5	0	0	0	27	0	0	0	0	5	28	32	0	0	0	0	0	6	0	0
TRINITY_DN384360_c0_g2	ABZ06677	0	6	0	0	0	12	0	0	0	0	5	16	36	0	0	0	0	0	26	0	0
TRINITY_DN386149_c0_g1	ABZ06681	0	0	0	0	0	113	0	0	0	0	30	19	153	0	0	0	0	0	5	0	0
TRINITY_DN373014_c10_g1	ABZ06684	0	0	0	0	0	60	0	0	8	0	21	13	92	0	0	0	0	0	8	0	0
TRINITY_DN370777_c5_g3	ABZ06692	0	7	0	0	0	0	0	0	0	0	10	7	27	0	0	0	0	0	11	0	0
TRINITY_DN368876_c0_g1	ABZ06697	0	0	0	0	0	67	0	0	7	0	29	45	77	0	0	0	0	0	16	0	0
TRINITY_DN690440_c0_g1	ABZ07003	0	9	0	0	0	27	0	0	0	0	24	13	38	0	0	0	0	0	24	0	0
TRINITY_DN373959_c3_g1	ABZ07012	0	0	0	0	0	22	0	0	0	0	13	18	39	0	0	0	5	0	23	0	0
TRINITY_DN388798_c5_g1	ABZ07012	0	6	0	0	5	387	0	0	7	0	104	119	433	0	0	0	0	0	33	0	0
TRINITY_DN392645_c3_g1	ABZ08241	0	16	0	0	0	27	0	0	7	0	5	46	78	0	0	0	0	0	14	0	0
TRINITY_DN400886_c2_g1	ABZ08875	0	0	0	0	0	95	0	0	0	0	31	19	123	0	0	0	0	0	16	0	0
TRINITY_DN390562_c4_g2	ABZ08876	0	0	0	0	0	71	8	0	0	0	8	0	131	0	0	0	0	0	5	0	0
TRINITY_DN399498_c3_g4	ABZ08887	0	0	0	0	0	83	0	0	0	0	25	88	187	0	0	0	0	0	67	0	0
TRINITY_DN396401_c2_g4	ABZ08903	0	0	0	0	0	64	0	0	0	0	18	68	123	0	0	0	0	0	10	0	0
TRINITY_DN400944_c4_g1	ABZ08915	0	0	0	0	0	63	0	0	0	0	25	70	112	0	0	0	0	0	6	0	0
TRINITY_DN367123_c2_g1	ABZ08916	0	0	0	0	0	9	0	0	0	0	20	12	27	0	0	0	0	0	5	0	0
TRINITY_DN395393_c5_g1	ABZ09336	0	52	0	0	16	364	5	0	41	0	198	238	790	5	0	0	0	0	132	0	0
TRINITY_DN388589_c5_g3	ABZ09338	0	0	0	0	5	43	0	0	7	0	29	29	107	0	0	0	0	0	0	5	40
TRINITY_DN379772_c4_g2	ABZ09344	0	0	0	0	0	79	0	0	8	0	9	116	108	0	0	0	0	0	30	0	0
TRINITY_DN284519_c0_g2	ABZ09370	0	0	0	0	0	11	0	0	0	0	6	5	14	0	0	0	0	0	5	0	0
TRINITY_DN370108_c0_g1	ABZ09420	0	0	0	0	0	16	0	0	0	0	11	12	13	0	0	0	0	0	8	0	0
TRINITY_DN370751_c3_g1	ABZ09421	0	0	0	0	0	69	5	0	5	0	26	33	107	0	0	0	0	0	15	0	0
TRINITY_DN377675_c7_g6	ABZ09421	0	19	10	0	0	139	0	0	24	0	84	94	187	0	0	0	0	0	48	0	0
TRINITY_DN391495_c2_g2	ABZ09424	0	5	0	0	0	112	0	0	0	0	50	81	162	0	0	0	0	0	20	0	0
TRINITY_DN353081_c0_g1	ABZ09425	0	0	0	0	0	6	0	0	0	0	5	10	8	6	0	0	0	0	0	0	0
TRINITY_DN392472_c0_g2	ABZ09425	0	11	0	0	0	65	0	0	5	5	17	44	124	0	0	0	6	0	23	0	0
TRINITY_DN311334_c0_g1	ABZ09428	0	0	0	0	0	15	0	0	0	0	5	17	29	0	0	0	0	0	7	0	0
TRINITY_DN436018_c0_g1	ABZ09428	0	0	0	0	0	56	0	0	0	0	22	41	72	0	0	0	0	0	14	0	0
TRINITY_DN390715_c7_g1	ABZ09431	0	0	0	0	0	39	0	0	7	0	20	0	51	0	0	0	0	0	11	0	0
TRINITY_DN369758_c0_g1	ABZ09432	0	6	0	0	29	120	30	0	0	0	0	139	95	21	0	0	0	0	19	62	0
TRINITY_DN379138_c3_g5	ABZ09432	0	0	0	0	0	7	0	0	0	0	15	26	6	0	0	0	0	0	5	0	0
TRINITY_DN393469_c4_g4	ABZ09434	0	0	0	0	0	18	0	0	0	0	6	31	5	0	0	0	0	0	24	0	0
TRINITY_DN372137_c4_g7	ABZ09445	0	0	0	0	0	8	0	0	0	0	10	8	19	0	0	0	0	0	13	0	0
TRINITY_DN385377_c5_g4	ABZ09447	0	0	0	0	0	37	0	0	17	0	16	55	46	0	0	0	0	0	11	0	0
TRINITY_DN385377_c5_g6	ABZ09447	0	0	0	0	0	14	0	0	0	0	12	13	14	0	0	0	0	0	8	0	0
TRINITY_DN394800_c3_g3	ABZ10202	20	9	10	0	0	0	7	18	5	5	11	5	0	0	0	17	12	8	7	0	0
TRINITY_DN378571_c4_g6	ABZ10271	0	0	0	0	0	79	0	0	7	0	55	74	150	0	0	0	0	0	22	0	0
TRINITY_DN379785_c83_g1	ABZ10271	0	0	0	0	0	68	0	0	0	0	42	97	125	0	0	0	0	0	22	0	0
TRINITY_DN393256_c3_g2	ABZ10271	0	0	0	0	0	52	0	0	0	0	16	42	70	0	0	0	0	0	19	0	0
TRINITY_DN394077_c1_g1	ABZ10271	0	0	0	0	0	52	0	0	7	0	28	47	107	0	0	0	0	0	20	0	0
TRINITY_DN394077_c1_g2	ABZ10271	0	0	0	0	0	17	0	0	0	0	19	23	26	0	0	0	0	0	8	0	0
TRINITY_DN399006_c2_g1	ABZ10271	0	0	0	0	0	111	0	0	0	0	35	140	203	0	0	0	0	0	7	0	0
TRINITY_DN378136_c9_g1	ABZ10277	0	0	0	0	0	65	7	0	0	0	5	88	115	0	0	0	0	0	12	0	5
TRINITY_DN400466_c1_g2	ABZ10281	0	0	0	0	0	51	0	0	0	0	7	81	73	0	0	0	0	0	12	0	0
TRINITY_DN386890_c0_g3	ABZ10285	0	0	0	0	0	24	0	0	6	0	33	62	40	0	0	0	0	0	13	0	6
TRINITY_DN298239_c0_g1	ABZ10287	0	0	0	0	0	13	0	0	0	0	5	9	17	0	0	0	0	0	8	0	0
TRINITY_DN380450_c8_g4	ABZ84885	0	0	0	0	0	48	0	0	0	0	18	124	104	0	0	0	0	0	58	0	0
TRINITY_DN384006_c5_g4	ABZ84885	9	20	0	0	26	442	20	0	20	0	137	912	613	7	10	0	0	15	229	129	39
TRINITY_DN384807_c7_g2	ABZ84885	0	0	0	0	16	16	30	0	0	0	23	7	15	18	0	0	0	0	0	6	0
TRINITY_DN390480_c6_g4	ABZ84885	12	9	7	0	13	8	11	0	10	0	28	34	22	7	0	0	0	6	16	73	8
TRINITY_DN391618_c4_g7	ABZ84885	0	47	0	0	91	83	79	0	57	18	108	48	197	55	0	0	9	0	32	491	291
TRINITY_DN401240_c5_g3	ABZ84885	12	63	0	0	89	367	114	0	108	6	678	436	573	108	0	8	7	9	75	353	89
TRINITY_DN387782_c5_g2	ABZ84886	34	411	18	5	249	1595	218	0	272	20	370	1489	1957	421	0	10	14	7	268	1027	199
TRINITY_DN381046_c7_g1	ABZ84888	0	0	0	0	0	28	0	0	15	0	11	8	24	25	0	0	0	0	0	49	41
TRINITY_DN386186_c9_g1	ABZ84905	0	13	0	0	18	13	10	0	21	0	9	19	29	21	0	0	0	0	5	119	181
TRINITY_DN370829_c10_g1	ABZ84906	19	108	0	9	131	717	111	0	138	6	184	695	793	195	8	11	18	17	249	916	537
TRINITY_DN376435_c5_g1	ABZ84906	0	29	0	0	12	53	5	0	15	0	32	44	86	28	0	0	0	0	18	98	45
TRINITY_DN377918_c9_g1	ABZ84906	0	5	0	0	23	37	0	0	11	0	23	31	108	35	0	0	0	0	6	157	47
TRINITY_DN379296_c12_g2	ABZ84906	0	51	0	0	28	36	5	0	85	5	39	63	67	15	0	0	0	0	34	500	209
TRINITY_DN381040_c9_g1	ABZ84906	10	127	0	0	73	885	95	0	115	5	107	650	1149	120	0	0	6	0	95	636	310
TRINITY_DN381476_c1_g2	ABZ84906	844	332	511	190	292	128	367	501	184	696	165	30	7	170	133	208	233	233	234	48	16
TRINITY_DN383833_c2_g1	ABZ84906	30	332	35	16	225	942	179	0	322	21	298	703	924	380	12	15	39	5	185	2801	1467
TRINITY_DN384769_c3_g2	ABZ84906	0	13	0	0	22	179	34	0	33	0	28	110	384	21	0	0	0	0	0	102	43
TRINITY_DN386441_c1_g1	ABZ84906	16	5	0	0	0	6	0	4	0	0	7	14	5	0	0	0	0	0	0	0	0
TRINITY_DN387513_c1_g2	ABZ84906	0	22	0	0	28	17	31	0	22	5	25	13	38	26	0	0	0	0	0	78	0
TRINITY_DN394523_c8_g4	ABZ84906	27	143	0	0	277	431	143	0	170	13	204	225	408	295	0	14	0	5	39	1239	521
TRINITY_DN395038_c5_g1	ABZ84906	0	19	7	0	24	81	19	0	13	0	12	22	43	63	0	5	0	0	0	119	97
TRINITY_DN395344_c4_g1	ABZ84906	49	41	58	10	66	165	51	54	36	45	66	17	283	103	35	23	40	29	24	85	24
TRINITY_DN401269_c46_g3	ABZ84906	4267	2011	1951	942	1724	648	1526	3443	819	1042	845	203	383	564	640	680	498	1419	817	874	1579
TRINITY_DN401269_c52_g3	ABZ84906	0	0	0	0	0	9	0	0	0	0	0	5	10	0	0	0	0	0	0	13	10
TRINITY_DN377701_c7_g13	ABZ84907	9	63	9	7	22	860	31	0	83	13	450	1020	1625	29	0	13	16	13	624	46	183
TRINITY_DN384328_c4_g4	ABZ84907	14	13	0	6	0	853	0	0	14	7	26	1110	933	0	0	6	13	5	33	24	34
TRINITY_DN388860_c8_g1	ABZ84907	16	85	8	0	54	1069	29	0	103	0	428	1417	1467	38	6	13	9	5	1087	307	273
TRINITY_DN389507_c2_g1	ABZ84907	5	100	0	0	0	116	22	0	129	0	93	725	215	8	0	0	0	0	52	57	38
TRINITY_DN393344_c2_g4	ACA04747	0	20	0	0	11	89	20	8	19	6	71	79	123	23	0	0	7	0	43	19	26
TRINITY_DN379058_c6_g6	ACA05077	0	0	0	0	17	0	15	0	8	0	11	8	0	0	0	0	0	0	0	0	8
TRINITY_DN397018_c0_g1	ACA30301	25	34	15	14	12	6	14	26	17	28	0	0	0	12	8	23	25	19	27	13	13
TRINITY_DN398995_c0_g6	ACD11962	0	24	5	0	9	19	17	13	21	14	15	6	27	5	6	6	11	0	10	65	39
TRINITY_DN375241_c2_g2	ACD65128	6	0	0	6	0	0	0	13	10	15	0	0	0	0	0	94	14	146	5	0	0
TRINITY_DN389771_c7_g5	ACD87749	6	198	0	5	113	470	74	0	172	9	149	133	458	147	0	0	0	0	32	361	522
TRINITY_DN391057_c2_g2	ACG28338	0	0	9	0	7	0	0	5	6	11	8	0	0	0	0	13	11	0	9	0	0
TRINITY_DN386657_c0_g1	ACH48000	0	0	0	0	33	6	17	0	0	0	26	35	17	23	0	0	0	0	0	27	6
TRINITY_DN384874_c1_g4	ACH48003	0	0	0	0	7	5	0	0	0	0	7	0	13	6	0	0	0	0	0	0	23
TRINITY_DN391332_c0_g2	ACH48223	383	452	379	304	539	209	612	632	513	760	316	189	0	468	265	771	569	539	482	34	59
TRINITY_DN352543_c0_g1	ACH81765	0	14	0	0	0	6	0	0	18	0	13	23	11	0	0	0	0	0	0	0	0
TRINITY_DN386705_c2_g7	ACJ70737	44	17	46	118	10	12	15	19	22	46	36	8	0	22	28	36	50	27	25	0	7
TRINITY_DN384004_c7_g5	ACL12061	0	8	0	0	19	9	0	7	0	9	0	0	0	11	0	27	11	15	11	0	0
TRINITY_DN401026_c1_g3	ACM06148	0	5	0	0	0	6	0	0	0	0	6	73	6	0	0	0	0	0	0	0	0
TRINITY_DN378593_c8_g3	ACM07152	0	0	0	0	0	12	0	0	0	0	11	6	26	0	0	0	0	0	11	0	0
TRINITY_DN393141_c5_g1	ACN98424	11	10	0	0	6	0	0	9	0	8	6	0	0	0	9	0	0	0	23	16	0
TRINITY_DN392268_c1_g1	ACN98721	27	6	23	8	29	5	37	13	25	30	11	13	0	19	39	115	42	26	8	209	53
TRINITY_DN382295_c0_g1	ACO04175	149	80	81	38	97	57	108	127	64	76	47	22	5	37	40	66	65	39	50	34	5
TRINITY_DN370329_c0_g2	ACO09375	0	5	0	0	16	14	13	0	0	0	52	41	17	42	0	0	0	0	15	18	19
TRINITY_DN384429_c10_g2	ACO11691	0	150	0	0	37	86	53	0	127	0	52	79	179	48	0	0	0	0	27	95	153
TRINITY_DN386499_c0_g3	ACO15087	318	510	369	798	491	457	458	344	597	369	770	1107	799	918	717	662	495	455	615	1017	1576
TRINITY_DN369834_c0_g1	ACR00040	7	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	9	0	9	0	0
TRINITY_DN399464_c2_g4	ACR22987	6	23	5	11	0	5	0	0	21	21	0	12	0	0	0	172	6	74	13	0	0
TRINITY_DN377285_c0_g4	ACR24949	29	0	5	25	0	0	5	21	19	36	0	0	0	21	9	102	12	145	10	0	0
TRINITY_DN380849_c5_g1	ACS68547	0	7	0	0	0	67	0	0	0	0	26	34	87	0	0	0	0	0	0	0	0
TRINITY_DN389314_c3_g3	ACS72281	0	0	0	0	0	5	0	0	0	0	0	7	0	20	0	0	0	0	0	5	7
TRINITY_DN389400_c6_g1	ACS96861	139	189	92	63	147	280	163	95	211	88	378	585	482	177	84	146	118	79	153	412	415
TRINITY_DN397308_c2_g1	ACT20726	0	0	0	0	0	5	5	0	0	0	0	33	0	24	0	0	0	0	5	0	28
TRINITY_DN379164_c1_g1	ACU45247	0	0	25	0	0	0	0	6	0	5	0	7	8	0	0	0	0	0	0	0	0
TRINITY_DN671563_c0_g1	ACV57051	0	8	0	0	0	18	0	0	0	0	0	9	43	0	0	0	5	0	0	0	0
TRINITY_DN400295_c2_g1	ACX49741	0	17	0	0	0	23	7	0	30	0	19	42	30	6	0	0	0	0	9	73	5
TRINITY_DN391928_c8_g7	ACY17675	0	0	0	0	0	33	0	0	0	0	18	30	49	0	0	0	0	0	9	0	0
TRINITY_DN378786_c5_g2	ACY25449	0	5	0	0	0	44	0	0	0	0	0	23	39	0	0	0	0	0	12	0	0
TRINITY_DN388333_c5_g1	ACY25452	0	5	0	0	0	105	0	0	7	0	17	83	147	0	0	0	0	0	0	0	0
TRINITY_DN398283_c3_g3	ACY25452	0	0	0	0	0	40	0	0	0	0	20	28	86	0	0	0	0	0	6	0	0
TRINITY_DN384083_c1_g2	ACY48486	0	5	0	0	0	28	8	0	17	0	117	44	38	5	0	0	0	0	15	0	14
TRINITY_DN388144_c1_g4	ACY66514	78	79	85	50	83	73	112	100	60	127	67	23	21	96	154	490	142	483	100	2131	225
TRINITY_DN396113_c1_g2	ACY66514	18	9	17	7	8	0	17	0	6	9	0	0	0	17	19	38	15	11	14	361	91
TRINITY_DN389057_c2_g5	ACY66592	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	56	12
TRINITY_DN380971_c1_g1	ACY71283	9	35	16	21	18	0	15	33	12	38	14	0	0	0	10	76	21	110	0	0	0
TRINITY_DN398293_c1_g5	ACY92485	0	8	6	11	13	11	13	0	7	0	19	39	31	36	0	0	0	0	0	9	22
TRINITY_DN397371_c3_g11	ACZ38834	0	0	0	0	0	81	0	0	12	0	16	45	144	0	0	0	0	0	29	0	0
TRINITY_DN371973_c6_g1	ADB16929	0	0	0	0	0	56	0	0	6	0	31	15	93	0	0	0	0	0	0	0	0
TRINITY_DN389996_c1_g4	ADB27774	47	54	111	34	58	31	32	47	37	84	55	26	20	55	20	25	28	33	16	0	0
TRINITY_DN279461_c0_g1	ADC29551	12	9	0	5	0	0	0	11	12	6	6	0	0	0	0	0	0	0	9	0	0
TRINITY_DN399591_c2_g6	ADC52431	0	5	0	0	0	18	0	0	5	0	58	50	12	54	0	0	9	0	6	81	115
TRINITY_DN369085_c0_g3	ADE14438	0	22	0	0	0	42	0	0	5	0	0	0	20	0	0	0	0	0	11	0	0
TRINITY_DN272122_c0_g1	ADG04942	0	0	0	0	0	19	0	0	5	0	9	26	21	0	0	0	0	0	0	0	0
TRINITY_DN388027_c0_g2	ADH59421	6	0	0	13	5	0	6	16	0	21	0	6	0	0	0	168	7	99	0	0	0
TRINITY_DN372499_c0_g1	ADI16471	0	0	0	0	0	56	0	0	0	0	31	39	80	0	0	0	0	0	7	0	0
TRINITY_DN379369_c6_g2	ADI16471	5	0	0	0	0	30	0	0	0	0	12	28	47	0	0	0	0	0	18	0	0
TRINITY_DN380081_c6_g2	ADI16490	0	0	0	0	0	51	0	0	0	0	26	7	63	0	0	0	0	0	14	0	0
TRINITY_DN380081_c6_g5	ADI16490	0	0	0	0	0	35	0	0	0	0	6	19	37	0	0	0	0	0	5	0	0
TRINITY_DN387087_c7_g3	ADI16499	0	0	0	0	0	12	0	0	0	0	7	5	26	0	0	0	5	0	0	0	0
TRINITY_DN386406_c6_g3	ADI16517	0	10	0	0	0	30	0	0	0	0	22	156	55	0	0	0	0	0	25	0	0
TRINITY_DN399384_c2_g1	ADI16517	0	5	0	0	0	435	0	0	0	0	242	403	634	0	0	0	0	0	147	0	0
TRINITY_DN384695_c7_g1	ADI16575	0	0	0	0	14	0	6	0	0	0	22	5	13	17	0	0	0	0	0	11	0
TRINITY_DN387954_c4_g1	ADI16623	41	18	7	6	7	0	7	25	0	7	0	0	0	0	5	0	0	6	5	0	0
TRINITY_DN382940_c3_g3	ADI16715	6	0	0	0	0	0	6	5	0	0	7	0	0	0	0	0	0	0	0	13	0
TRINITY_DN385909_c2_g4	ADI16715	5	76	14	0	106	173	115	7	98	33	147	104	194	63	5	0	22	0	27	138	64
TRINITY_DN386004_c5_g4	ADI16715	39	26	15	9	31	18	15	26	27	22	20	10	32	19	11	18	92	38	20	41	86
TRINITY_DN393524_c12_g1	ADI16715	6	8	0	0	6	7	10	0	0	0	0	0	0	5	0	0	19	0	0	8	7
TRINITY_DN394119_c2_g3	ADI16715	0	6	0	0	6	0	12	0	0	0	0	0	5	0	9	18	98	12	0	37	5
TRINITY_DN395639_c1_g2	ADI16715	13	14	8	0	5	13	8	0	0	0	0	6	42	5	0	0	36	0	5	16	40
TRINITY_DN392862_c1_g2	ADI16723	9	11	0	0	0	0	0	0	5	0	0	0	0	0	0	9	0	0	0	10	0
TRINITY_DN384695_c7_g11	ADI16883	0	130	0	0	46	136	71	0	112	0	118	29	101	15	0	0	6	0	15	230	44
